Post ID,Blog Name,Post Type,Tags,Post Summary,Label
736753819466252288,majikz,text,"['computer programming', 'personal', 'daily feels']","Thinking of “if then” statements that are used in computer programming. 
Also thinking of how a lot of things in life are not
...",1
734964673266548736,thewitchoftherock,text,"['how many men does it take', 'Patriarchy', 'computer programming', 'computer science', 'women']",This woman is Dr. Grace Murray Hopper. She  created the first computer language compiler tools to program the Harvard Mark I...,1
734819868088680448,edenspriest,text,"['computer programming', 'programming', 'coding', 'codeblr', 'html']","i wanted a pretty mouse cursor for my blog, and now i've spent the last 2 weeks trying to learn how to code because i forgot how...",1
734532658493833216,granulesofsand,text,"['did osdd', 'osddid', 'programming', 'ramcoa programming', 'computer programming', 'tbmc', 'dbmc']","To the people who only wanted to talk about computers online, I’d like you to know that I regularly open my social media trying...",1
734502512035528704,mechanical-moron,text,"['funny', 'computers', 'programming', 'computer programming']",My brain,1
733475127993499648,patchoulii-2hu-144p,text,"['linux', 'neovim', 'vim', 'computer programming']",just created my first (neo)vim marco,1
733410445441089536,attitudetallyacademy,text,"['computer science', 'computer programming', 'data analytics', 'Automation']",Big Data and Analytics: Unraveling the Power of Data,1
733354663375699968,gudamor,text,"['Red queen race', 'Unnatural language processing', 'computer programming', 'job market', ""There's gotta be a curriculum vitae joke here somewhere""]",AI bots can do the grunt work of filling out job applications for you | Ars Technica,1
744073830316834816,zeynoword,text,"['butterfly', 'aesthetic']",,0
744073759137415168,xtrmlywht,text,"['greekgod', 'olympics', 'aesthetic', 'bodybuilding']",,0
744073703321747456,thatsveryvortex,text,"['sims 4 screenshots', 'aesthetic', 'sims 4 house', 'sims 4 cc build', 'sims 4', 'the sims', 'simblr']",,0
744073232367435776,floralsouth,text,"['silent hill', 'horror', 'aesthetic', 'design', 'collage', 'digital art', 'album concept', 'album art', 'artwork', 'alternative', 'album cover', 'underground', 'video games', 'existentialism', 'glitch', 'gif']","_ when i saw that smile i had the certain that i lost every beauty in this life _  🏮🏮🏮 CØLLGE
_ my mind is sick of this nønsənsə...",0
744072881061986304,xaddy,text,"['chrome hearts', 'dior me', 'love', 'rick owens', 'aesthetic']",,0
744072762879000576,marieantonieta,text,"['chile', 'me', 'preppy', 'aesthetic', 'plaid skirt']",,0
744072615470219264,ineverbelongedhere,text,"['purple', 'sad aesthetic', 'aesthetic', 'purple aesthetic', 'purple blog', 'sadbeautifultragic', 'purpleeverything', 'quotes', 'dark purple', 'spotify']",I close my eyes to dream,0
744072511351914496,inthemoodformoodboards,text,"['moodboard', 'dainty', 'dainty aesthetic', 'aesthetic', 'shabby chic', 'vintage', 'vintage aesthetic']",,0
744072046554857472,ineverbelongedhere,text,"['purple', 'sad aesthetic', 'aesthetic', 'purple aesthetic', 'purple blog', 'sadbeautifultragic', 'purpleeverything', 'quotes', 'dark purple', 'spotify', 'dark', 'world ending', 'doom', 'sadness', 'apocalypse']",you weren't down for forever,0
744072003292708864,esoteric-aesthetic-lyrics,text,"['aesthetic', 'yellow aesthetic', 'yellow', 'song aesthetic', 'lyrics', 'song lyrics', 'lyrics aesthetics', 'new politics', 'everything is queue', 'support system']",One of Us - New Politics,0
744071856949264384,mypoeticmood,text,"['quotes', 'my poetic life', 'dark academia', 'aesthetic', 'good reads', 'dark aesthetic', 'author']","Certain things, they should stay the way they are. You ought to be able to stick them in one of those big glass cases and just...",0
744071662466727936,rottingflapper,text,"['rivethead', 'coquette', 'aesthetic', 'coquette aesthetic', 'my pics']",Ur fav industrial coquette,0
744071640820875264,councillor-roland,text,"['the song roland composed wrote and played for rhys', 'aesthetic', 'music', ""rhys' song"", 'Youtube']",@rhysdasior,0
744071586400829440,wahpo,text,"['domo kun', 'domo', 'aesthetic', 'sea', 'floating', 'vaporwave', 'frutiger aero', 'frutiger aqua']",,0
744071586565505024,hotdogmexicano,text,"['swords', 'girls with swords', 'aesthetic', 'medieval', 'katana', 'zweihander']",,0
744073878639345665,whispofsarin,text,"['word vomit', 'love', 'self h@rm']","The way you hold my wrist
Your finger grazed across the indents in my skin, both pains still fresh
Yet the way you hold me near...",0
744073845769699328,alluringslut,text,"['black and white', 'couple', 'love', 'lovers', 'postlarım', 'aethestic', 'realtionship', 'keith powers', 'ryan destiny', 'black couple', 'black women']",Want this type of relationship.,0
744073766674579456,theuniversalscat,text,"['life blogging', 'love', 'feel the love', 'me', 'love is all around', 'love is', 'peace', 'my face', 'selfie', 'selfies', 'queen of no', 'shifting vibration', 'going up', 'yes please', 'lmao 🤣🤣🤣']","Not feeling very queenly despite my crown. 
I love fixed glasses. Thank you universe, in advance. 🙈🤷‍♀️🤣🤣🤣",0
744073761984249856,uneasylisteningradio,text,"['radio', 'community radio', 'punk', 'love', 'anniversary', '10th anniversary', 'crooners', 'tin pan alley', 'avant garde music', 'new wave', 'sunshine pop', 'indie pop', 'garage rock', 'garage punk', 'disco']","10th Anniversary Show: Love Revisited February 10, 2024",0
744073708307611648,dontlo0katme,text,"['me', 'personal', 'like', 'love', 'reblog', 'cute', 'hot', 'girl']",I’m always so basic for Halloween,0
744073691776843776,christapher217,text,"['billy idol', 'rebel yell', 'love', 'literature', 'poetry', 'sad poem', 'heartbreak', 'heart eater', 'artists on tumblr', 'art', 'sad thoughts', 'lovers', 'relationship', 'hope', 'hopecore', 'hopefully', 'hope you enjoy', 'alternative rock', 'rock n roll', 'classic rock', '80s', '80s music', '80s aesthetic', '80s movies', 'rock', 'punk rock']","and the song plays on, Rebel Yells as her hair kisses the wind and my mind thinks only of the way her voice conquers the wind...",0
744073650822578176,whispofsarin,text,"['heartbreak', 'poetry', 'love', 'sad thoughts', 'sad poem']","The room is swaying,
And I feel like I'm going to vomit
From the strength of the heat alone. 
When you walk up to me
And...",0
744073509220843520,natalinaofficial,text,"['love', 'classy', 'dinner', 'wine']",www.instagram.com/officialnatalina,0
744073506769289216,dreamingindigital,text,"['words', 'freewritting', 'love']","Dear Stranger
I watch your silhouette start to fade into the distance ahead of me…
I always wanted you close
You were my choice....",0
744073464233754624,pervertedalien,text,"['boy', 'gay', 'love', 'boyfriend', 'amor', 'in love', 'carta', 'together', 'loveineyes']","In jedem Herzschlag finde ich die Melodie unserer Liebe. Unser Weg ist von den Sternen gezeichnet, und jedes unserer Lachen ist...",0
744073288031109120,pervertedalien,text,"['love', 'boyfriend', 'amor', 'in love', 'carta', 'loveineyes', 'rainyday', 'rainymood']","Oh, rainy days are like an invitation to get all cozy, right? With my love, each raindrop is an excuse to laugh, chat, and plan...",0
744073176399675392,bamangoo,text,"['toronto', 'follow', 'love', 'follow me', 'beauty', 'selfie', 'beautiful', 'selflove', 'its me btw', 'bittersweet', 'canada', 'torontophotographer', 'brownskin', 'brown sugar', 'brown eyes']",bittersweet 💋,0
744073150170562560,batmannananananana,text,"['and then I would learn how to become a gardener', 'personal', 'love', 'flowers', 'missing you']","I’d buy you so much more flowers, whole garden even.",0
744072881061986304,xaddy,text,"['chrome hearts', 'dior me', 'love', 'rick owens', 'aesthetic']",,0
744072660421623808,foietesprit,text,"['Quotes', 'Saying', 'Poetry', 'Art', 'Love']",,0
744073916623028224,blackswallowtailbutterfly,text,"['my photos', 'my butterflies', 'photography', 'raising butterflies', 'blackswallowtailbutterfly', 'black swallowtail butterfly', 'Papilio polyxenes', 'butterflies', 'moths and butterflies', 'lepidopterans', 'lepidoptera', 'insects', 'caterpillars', 'beautiful animals', 'baby animals', 'female black swallowtail', 'butterfly larvae', 'insect larvae', 'baby butterflies', 'pupas', 'chrysalis', 'pupa', 'flowers', 'butterflies on flowers', 'butterfly wings', 'butterfly face']",Papilio polyxenes--Black Swallowtail Butterfly Part 1,0
744073907152306176,qnoske-jackson,text,"['monochrome', 'photography', 'black and white', 'monochrome photography', 'black and white photography', 'light', 'cafe']",café,0
744073830315802624,kitsunetsuki,text,"['berlei', 'vintage ads', 'vogue', 'photography', 'fashion photography', 'vintage fashion', 'vintage style', 'vintage', 'retro', 'aesthetic', 'beauty', 'seventies', '70s', '70s fashion', '70s style', '70s model', '1970s', '1970s fashion', 'editorial', 'vogue uk']",Berlei Ad (Vogue UK 1973),0
744073806810923009,chillydownhere2,text,"['artists on tumblr', 'original photographers', 'photographers on tumblr', 'photography', 'my photgraphy', 'colors', 'oklahoma', 'sunset', 'road', 'end of the road']",Source Me laf@ilyF ❤️,0
744073806985986048,bobmccullochny,text,"['beautiful world', 'bob mcculloch', 'fine art', 'photography']",Lands End To the Beach Bob McCulloch  Print,0
744073683097829376,menospreciado,text,"['photography', 'peru', 'turismo', 'trip', 'machupicchu']", https://www.machu-picchu.tours/en/packages/the-inca-trail-10-days-tour/,0
744073649197285376,dailybaileyphotography,text,"['photography', 'animal photography', 'nature photography', 'bird photography', 'canon camera', 'pnw', 'washington', 'birds', 'crows', 'corvid', 'corvidcore', 'crowcore', 'creature time']",,0
744073580912984064,akphotography10,text,"['photography', 'wood sprite', 'james cameron avatar', 'Spotify']","Wood Sprite tattoo inspired by  my favorite movie,  James Cameron's, Avatar 
James Horner - Becoming one of ""The People""...",0
744073540180099072,dailybaileyphotography,text,"['photography', 'animal photography', 'nature photography', 'bird photography', 'canon camera', 'pnw', 'washington', 'birds', 'crows', 'corvid', 'corvidcore', 'crowcore', 'creature time']",,0
744073454187331584,testoster0ne,text,"['soft', 'male', 'photography']",francisco by milos nasio,0
744073406240243712,aleverythingsfine,text,"['train', 'skytrain', 'photography']",🟥🟦🟨🟪⬜🟥🟦🟨🟪⬜🟥🟦🟨🟪⬜🟥🟦🟨🟪⬜,0
744073337436782592,thingsmk1120sayz,text,"['photography', 'my photography', 'vintage', 'history', 'retro', '1900s', 'photographers on tumblr', 'summer']",,0
744073300321452032,thingsmk1120sayz,text,"['my photography', 'photography', 'summer', 'photographers on tumblr', 'vintage', 'history', 'retro', 'liminal spaces', 'liminal space', 'dreamcore', 'weirdcore']",Go on have a seat,0
744073284751147008,chikurevo,text,"['photography', 'photographers on tumblr', 'flowers', '花']",梅が満開,0
744073249060782080,thingsmk1120sayz,text,"['history', 'vintage', 'retro', 'my photography', 'photography', 'summer', 'pop Warner', 'photographers on tumblr']",,0
132651730803,blue-voids,photo,"['art', 'bw']",Keliy Anderson-Staley,0
132535555014,joquz,photo,['art'],Upriver/Downriver,0
132548942098,bobbycaputo,photo,"['Mehran Djojan', 'Portrait', 'Photography', 'Art']",20-Year-Old Photographer Mehran Djojan's Dreamy Conceptual Portraits,0
132591515330,redlipstickresurrected,photo,"['Johan Barrios', 'Colombian', 'Colombia', 'Portraits', 'Drawings', 'Graphite', 'Paper', 'Photosets', 'Art']","Johan Barrios (Colombian, b. 1982, Barranquilla, Colombia) - 1: Objeto Intervenido, 2015  2,3,4: Untitled, 2015   Drawings:...",0
132615388566,lafilleblanc,photo,"['Art', 'photography', 'processing', 'Guido Lafigliola']",Guido Lafigliola Generative landscape artist found @glitchdo.tumblr.com,0
121342231383,theearofvangogh,photo,"['art', 'art history', 'oil on tin', 'Fire at Night', 'Fuego en la Noche', 'Francisco Goya', 'romanticism']",Fire at Night [1793-1794] Francisco Goya [1746 - 1828],0
132529756954,emmanuelcorreia,photo,"['flying house', 'floating', 'photo manipulation', 'pharmacy', 'rocks', 'sea', 'sky', 'surealism', 'artists on tumblr', 'Emmanuel Correia']",This is part of a serie of flying houses. I am aware that this kind of image is not a revolution but I wanted to create mine :),0
132526943541,lafilleblanc,photo,"['Art', 'Paolo Icaro']","Paolo Icaro Scolpire,1982  Tensioni, 2014 Sulla diagonale, 1982  (via)",0
132534908579,crossconnectmag,photo,"['art', 'sculptures', 'mars-1', 'mars molecule', 'bronze sculptures', 'crossconnectmag', 'tu recepcja']","Mario Martinez – Mars Molecule Collection 

Mario Martinez (aka MARS-1) was born in Boulder, Colorado in 1977. At the age of 13,...",0
130367056210,opticallyaddicted,photo,"['design', 'art', 'pylons', 'Choi + Shine', 'Iceland', 'electricity pylons']",Land of The Giants Project for Iceland  This design transforms mundane electrical pylons into statues on the Icelandic...,0
132211226526,lafilleblanc,photo,"['Art', 'Pierre le Hors']","Pierre le Hors  Fireworks Studies, 2009 (via)",0
132546950906,bobbycaputo,photo,"['Alekey Kendokov', 'Art', 'Photography', 'Painting', 'Composite', 'Portrait']",Classical Paintings in Modern World Part II by Alekey Kendokov ,0
71189714369,contemporary-art-blog,photo,"['art', 'dry', 'wash', 'neon', 'white', 'monochrome', 'daniel firman', 'contemporary art blog', 'art blog', 'france']","French artist Daniel Firman, “Dry Wash” 2009 Contemporary-Art-Blog",0
132475934938,marklovejoydotcom,photo,[],#5306B,0
132475030816,dromik,photo,['art'],"Joachim Bandau - 25-1-2011, 2010 .",0
744073839429959680,seabeck,text,"['forest', 'nature', 'beauty', 'photographers on tumblr', 'artists on tumblr', 'original photographers', 'original photography', 'photography', 'aesthetic', 'Washington', 'pnw', 'westcoastbestcoast', 'art', 'vsco', 'pacific northwest', 'explore', 'travel', 'cottagecore', 'naturecore', 'grandmacore', 'p']",Mossy,0
744073820549382144,dissolveyourfilter,text,"['hike', 'national park', 'nature', 'geology', 'scenic', 'travel', 'geomorphology', 'canyon', 'capitol reef', 'hikers', 'mine']",Really fun exploration through a canyon in capitol reef national park,0
744073727397036032,rainstormpics,photo,"['rainstormpics', 'rain', 'weather', 'nature', 'wet', 'storm', 'gloomy', 'raining', 'pluviophile', 'rainyday', 'rainymood', 'mood']",,0
744073479675068416,dissolveyourfilter,text,"['mine', 'travel', 'nature', 'life', 'scenic', 'photography', 'hike', 'adventure', 'sunset', 'rocks', 'granite']",💕 love some bouldering,0
744073182680580096,masked-life,text,"['travel', 'photography', 'turismo', 'trip', 'nature']", https://www.machu-picchu.tours/blog/el-barrio-san-blas-de-cusco-algunos-datos-interesantes-que-debes-saber/,0
744073029752127488,northernpintail,text,"['great blue heron', 'birds', 'nature', 'birdwatching', 'vancouver island', 'original photography on tumblr', 'nature photography', 'pnw', 'birding', 'bird photography', 'original photography']",,0
744072842906402816,ancienthing,text,"['nature', 'alaska']",,0
744072748402360320,ancienthing,text,"['nature', 'alaska']",,0
744072732282699776,recel-me,text,"['art', 'nature', 'photographers on tumblr']",,0
744072524836503552,cristalplanetheart,text,"['bird', 'nature']",,0
744072299883462656,strokesforthoughts,text,"['art', 'nature', 'drawing', 'dark fantasy', 'fantasy', 'fantasy art', 'dark fantasy art']","""Spirit Network""
Second concept art for my story",0
744072245141454848,masked-life,text,"['travel', 'photography', 'turismo', 'trip', 'nature']", Ecomuseo de Alsacia - museo vivo de arquitectura rural cerca de Mulhouse,0
744071975475052544,seabeck,text,"['lichen', 'lichens', 'macro', 'artists on tumblr', 'nature', 'original photographers', 'original photography', 'photography', 'photographers on tumblr', 'Washington', 'pacific northwest', 'forest', 'cottagecore', 'explore', 'p']","A pelt lichen hand, beckoning",0
744071600169713664,aestrologist,text,"['uploads', 'nature', 'fall', 'winter', 'snowy', 'landscape', 'nature photography', 'nature trail', 'water', 'creek', 'orange', 'f']",,0
744071378502877184,mostlynatur3,text,"['outdoors', 'nature', 'personal', 'fitness', 'cozy', 'zerowaste', 'granola girl', 'ski day', 'skiing']","Back home, to snow and ticks?!?? Yuckie",0
744071621010194432,t0b33th3h3x3db4t,text,"['writers and poets', 'write', 'writing', 'quotes', 'inspiration', 'lesbian', 'wlw writing', 'love', 'queer']","All love is special, you shouldn’t be embarrassed by it, everyone feels love, even if it’s not like me or you, they still feel...",0
744071365020254208,iwanthappinessandmusic,text,"['music', 'happiness', 'wellbeing', 'art of living', 'inspiration', 'opportunity', 'business', 'motivation']","In anything, find the way to get in the rhythm. Then start to work. Make things easier for you.",0
744070694235701248,oyproduct,text,"['cmf', 'inspiration', 'industrial deisgn']",OPTION DESIGN INDUSTRIEL – IKEA UPCYCLING,0
744070463601475584,mburley92,text,"['inspiration', 'inspiringothers', 'encouragement', 'disability community', 'disabilities', 'inspirational']","If you need some inspiration or encouragement, please let me know as I can share my playlist that has short encouraging and...",0
744069201284726784,thefreakplugs,text,"['muse', 'musa', 'inspiration', 'artist', 'art', 'girl', 'poetry', 'poem', 'love poem', 'relatable quotes', 'relatable']",Oh what a beautiful thing it would be to be somebody’s muse,0
744068482315976705,thomastanker02,text,"['YouTube', 'motivational', 'inspirational', 'motivation', 'inspiration', 'motivational quotes', 'inspirational quotes']",Donna’s Inspirational Journal - Day 46!,0
744066310231801856,rainydayprompts,text,"['prompts', 'text prompt', 'prompt', 'writing prompt', 'inspiration', 'writing', 'writing prompts']","Entering the cave felt like being swallowed by earth. The shape of the tunnel turned from open halls, where the air moving...",0
744064577497645056,arrowdigitalmarketing,text,"['Inspiration', 'inspirational quotes', 'inspirational sayings', 'inspirational words', 'Motivation', 'motivational stories', 'positive quotes', 'positive thinking', 'quotes', 'quotes about life', 'quotes on life']",Social media platforms grew because they brought people together,0
744064062661541888,v9marketing,link,"['inspiration', 'design', 'v9marketing', 'branding']",Citrus Golf: Visual Identity...,0
744063669824012288,punkinsammies,text,"['no because I was about to start crying', 'all i needed was some chopped strawberries', 'inspiration', 'fruit', 'uni', 'motivation', 'mental health', 'aesthetic', 'school', 'work', 'college', 'burnout', 'health']","sometimes you cut yourself some fresh fruit, and suddenly the word doesn't seem so terrible anymore.",0
744062431498731520,neuralmind,photo,"['digitalartist', 'digitalart', 'inspiration', 'cute', 'digitalillustration', 'fantasyart', 'characterdesign', 'picoftheday', 'generatedart', 'aiartdaily', 'aiart', 'painting', 'animewaifu', 'artist', 'waifus', 'aiphotography', 'fantasyartwork', 'animepost', 'cinematic', 'animelover', 'animelike', 'waifuanime', 'illustration', 'ai', 'animewaifus', 'artwork', 'animelife']",From the set: Cherry Blossom Park - 22 Thanks so much for taking a look at my pics! :) I've been working on them in my free time...,0
744061150831017984,albertfinch,text,"['destiny', 'purpose', 'calling', 'daily word', 'inspiration']",INTO ACTION,0
744060045563756544,erlysworld,text,"['inspiration', 'life quote motivation', 'life']","“you give but little when you give of your possessions.
it is when you give of yourself that you truly give.”
#Author:  KAHLIL ...",0
744058631255883776,coolfamousquotescom,photo,"['success', 'thoughts', 'quotes', 'coolFamousQuotes', 'inspiration', 'quoteoftheday', 'quotation', 'motivation', 'book', 'reading', 'words', 'reference', 'text', 'life', 'quote']",Kindness is wisdom.,0
744057802670161920,angelsforever555,text,"['aesthetic', 'photography', 'style', 'inspiration', 'pinterest', 'fashion', 'girl', 'art', 'girlblogging', 'coquette', 'lana del ray aesthetic']",,0
132231662929,blackhistoryalbum,photo,"['little rascals', 'our gang', 'hal roach', 'buckwheat']","Billie ""Buckwheat"" Thomas (1931-1980)  African American child actor that played the character of Buckwheat in the Our Gang...",0
131911170408,horrorfixxx,photo,"['horror', 'the wolf man', 'the wolf man 1941', 'universal monsters']",,0
132227105760,theamandacollection67,photo,"['found photo', '1943', '1940s', 'militarycouple', 'vintagephoto', 'astheywere', 'memorylane', 'yesterdays']",October 1943 Les and Betty Wilson,0
132226143376,rogerwilkerson,photo,"['vintage', 'saturday evening post', 'dracula', 'christopher lee', 'commuter', 'weekday', 'work', 'friday']","Dracula’s Commuter Pick Up, art by Thornton Utz, Halloweenization by Yours Truly.  Detail from September 15, 1956 Saturday...",0
132227166278,eluniversodelasenora,photo,[],Via Square America,0
132227129956,lyssahumana,photo,['New York'],1940s NYC,0
132163977730,the1920sinpictures,photo,[],Kittyinva: 1917 c. Mauzan postcard of two girls.,0
65083157517,usclibraries,photo,"['1920s', 'Halloween']","Halloween in the Jazz Age - A Southern California Halloween Party, 1928. Part of the Dick Whittington Photography Collection in...",0
132164657780,vintageholidays,photo,"['halloween', 'vintage', 'halloween party', '1920s']",,0
128316031880,theamandacollection67,photo,"['foundphotograph', 'vintage photo', '1950s', 'oldphoto']",Reading Sheet Music by Cole Porter Nobody's Chasing Me.,0
125785396350,americanfilminstitute,photo,"['Modern Times', 'Charlie Chaplin', 'gif', 'gif set']",Modern Times (1936),0
131975643208,scanzen,photo,"['scan', 'poison', 'label', 'skull and crossbones', 'skull', 'pharmacy']","Méreg. Gyógyszertári címkék. A kőszegi Arany Egyszarvú Patikamúzeum gyűjteményéből. Poison, five pharmacy labels.",0
131978495392,fiftyyearstoolate,photo,[],,0
132031521344,valentinovamp,photo,"['norma shearer', '1926', 'upstage', 'vintage', 'actress', 'sepia', 'film', 'silent']",,0
131977813595,vintagesportspictures,photo,"['tommy james', 'cleveland browns', 'nfl', 'football', 'vintage', 'sports', '1949']",Cleveland Browns halfback Tommy James (1949),0
744073171344539648,lauriewoodward,text,"['creativity', 'davidtrottier', 'howtobooks', 'screenwriting', 'writing']",The Screenwriter's Bible: A Review,0
744071342210547712,xcorgiclanx,text,"['creativity', 'fanfiction', 'harry potter fanfiction', 'hp fandom', 'harry potter fanart', 'art', 'hp fanart', 'draco fanart']",i'm so proud of everyone... being all creative and stuff 🥰,0
744068856198430720,muz4now,text,['creativity'],On being heard...,0
744063089992990720,assassinsmistress,text,"['art', 'creativity', 'ibispaint art', 'my art', 'bg3', 'artists on tumblr', 'bg3 fanart', 'ibispaintx', 'fanart', 'bg3 gortash', 'buldars gate 3', 'lord gortash', 'lord enver gortash', 'enver gortash', 'fyp']","Hoping this will brighten someone's day. 
Gort saying ' I wove you. ' 
Have a great day!!! 
Practicing mouth movements are far...",0
744060444543729664,merxiview,text,"['photography', 'college', 'alphabet', 'music', 'creativity']",assignment 2: word game; taken around the music building,0
744041981361160192,patchpane,text,"['books', 'creativity', 'Fantasy', 'Fiction', 'inspiration', 'literature', 'patchpane writes', 'pitchpine', 'pitchpine originals', 'reading', 'Serial Fiction', 'The Kythian Corpus', 'writing']",The Kythian Corpus – 37,0
744031609331826688,autumnhares,text,"['writblr', 'indie author', 'writing', 'the state of my inner fantasy life', 'creativity', 'tortured artist']","Along with writing I used to draw a lot. Like a lot a lot. That has diminished to never at this point in my life, and I'm not...",0
744020980206387200,cdupreegetaway,text,"['faith', 'focus', 'creativity', 'perseverance', 'getoutandtravel', 'cdupreegetaway', 'goodmorning']","I'm up... Time to do it💯 And while you're at it, don't forget to give thanks🙏🏾 and creativity is key to your...",0
744020438377742336,idigitizellp21,text,"['Business', 'Event Management', 'Event Planner', 'Innovation', 'Creativity']",Why Should Event Managers Always Embrace Innovation And Creativity?,0
744019134633967616,weandthecolor,text,"['ai', 'design', 'creativity']",How Artificial Intelligence is Reshaping the Creative Landscape,0
744001868772048896,tenthousandyearsx,text,"['Rick Rubin', 'creativity', 'writing', 'art']","Think of the universe as an eternal creative unfolding.
Trees blossom.
Cells replicate.
Rivers forge new tributaries.
The world...",0
743998945293910017,stanrendipity,text,"['writeblr', 'writing', 'writing community', 'creativity', 'writers of tumblr', 'fiction', 'cipher']",Maybe if I ever have time I can post some more cipher content.,0
743995058763759616,ninepentz,text,"['geronimo stilton', 'books', 'illustration', 'creativity', 'childhood', 'pisces mercury', 'childrens books', '2000s', 'nostalgia', 'nostalgic']",Random thoughts,0
743986897904418816,art-res,text,"['art help', 'artists on tumblr', 'art community', 'creativity', 'coffee chat']",Artist Coffee Chat: Creative Routines,0
743980840873246720,dougielombax,text,"['dougie rambles', 'personal stuff', 'writing', 'storytelling', 'creativity', 'fiction', 'death']","Offscreen deaths are rarely ever done well. 
But when they are, it’s usually in very particular circumstances.",0
744073911187177472,ho8hub,text,"['aibeauty', 'female artwork', 'beauty', 'female artists', 'ai art', 'ai art gallery', 'ai girl', 'sexy breast', 'sexy tease', 'sexy content', 'sexy pose']",,0
744073839429959680,seabeck,text,"['forest', 'nature', 'beauty', 'photographers on tumblr', 'artists on tumblr', 'original photographers', 'original photography', 'photography', 'aesthetic', 'Washington', 'pnw', 'westcoastbestcoast', 'art', 'vsco', 'pacific northwest', 'explore', 'travel', 'cottagecore', 'naturecore', 'grandmacore', 'p']",Mossy,0
744073662301421568,natalinaofficial,text,"['chanel', 'candle', 'beauty']",www.instagram.com/officialnatalina,0
744073554317000704,butts-boobs-and-caviar,text,"['black & white photography', 'beauty', 'b&w photography', 'butt', 'magnificent', 'black and white', 'natural beauty', 'b000ty', 'buttz', 'curvalicious']",Tumblr,0
744073469703192576,ho8hub,text,"['aibeauty', 'female artwork', 'beauty', 'female art collective', 'female artists', 'ai art', 'ai art gallery', 'ai artwork', 'ai girl']",,0
744073376632651776,natalinaofficial,text,"['dior', 'chanel', 'beauty']",www.instagram.com/officialnatalina,0
744073373874847744,ho8hub,text,"['female artwork', 'aibeauty', 'beauty', 'female art collective', 'female artists', 'ai art', 'ai art gallery', 'ai artwork', 'ai girl']",,0
744073176399675392,bamangoo,text,"['toronto', 'follow', 'love', 'follow me', 'beauty', 'selfie', 'beautiful', 'selflove', 'its me btw', 'bittersweet', 'canada', 'torontophotographer', 'brownskin', 'brown sugar', 'brown eyes']",bittersweet 💋,0
744072592556736512,worldofbeauties,text,"['Lottie Hayes', 'beauty', 'pretty', 'eyes', 'lips', 'sexy', 'hot']",Lottie Hayes,0
744072467115540480,hogwild1000,text,"['beauty', 'natural titts', 'perfect butt', 'trade', 'cutie w a bootie']",,0
744072267946999808,wonnieaura,text,"['beauty', 'hyper feminine', 'light feminine', 'pink moodboard', 'pink pilates princess', 'soft moodboard', 'that girl', 'beautytips', 'confidence', 'fashion', 'girly aesthetic', 'girly tumblr', 'girly things', 'girly stuff', 'girly blog', 'ribbons and bows', 'pink aesthetic', 'girly girl', 'baby pink']",selfcare Tuesday 💌🍓🤍,0
744072190731911168,motherrcouch,text,"['bruna marquezine', 'vogue brasil', 'beauty', 'photoshoots', 'photgoraphy', 'fashion', 'pretty', 'women']","bruna marquezine wearing the liquid slip in pearl dress by subsurface, shоt by lufré for vogue brasil",0
744072105135603712,butts-boobs-and-caviar,text,"['black & white photography', 'beauty', 'butt', 'b&w photography', 'magnificent', 'black and white', 'natural beauty', 'b000ty', 'buttz', 'curvalicious']",softmelons (20),0
744072020522876928,worldofbeauties,text,"['Jaskiran Kaur', 'beauty', 'pretty', 'eyes', 'lips', 'sexy', 'hot', 'beautiful body', 'legs', 'thighs']",Jaskiran Kaur,0
744071987675168768,muslimhotties,text,"['arab', 'muslim', 'beauty', 'pretty', 'girl', 'woman']",,0
744073310463311872,virginstoner666,text,"['nirvana', 'kurt cobain', '.txt', 'grunge', 'music']",farewell sweet prince,0
744072887599874048,fuckyeahmadelineowen,text,"['the aristocats', 'grunge', 'nostalgia']",literally.,0
744072833230159872,666codone,text,"['emo', 'edgy', 'music', 'sematary', 'grunge', 'tw drugs', 'haunted', 'free rio', 'lil b', 'self h@rm']",nvm im coming down rn i feel the nod coming,0
744072661426225152,666codone,text,"['emo', 'edgy', 'grunge', 'sematary', 'music', 'free rio', 'tw drugs', 'lil b', 'haunted', 'self h@rm']",@mincerrr liking my every post we besties at this point we locked in fr,0
744072242099601408,666codone,text,"['emo', 'edgy', 'grunge', 'sematary', 'tw drugs', 'music', 'haunted', 'free rio', 'lil b', 'self h@rm']",this the first time i ever been depressed after a codeine comedown,0
744070163204325376,ethanrayers,text,"['atmospheric', 'photography', 'overcast', 'trees', 'grunge']",I’ve loved you since the day we first met,0
744069885386244097,mochiimonsterr,text,"['photography', 'grunge', 'future wallpapers', 'if I knew how to edit lol', 'maybe someone can do it for me', 'I’ll give you a kiss']",Thought these photos were cool might turn them into wallpapers,0
744068906207117312,cinnamon-girl-xo,text,"['tumblr 2014', 'grunge', 'lana del rey', 'arctic monkeys', 'halsey', 'the 1975', 'aesthetic', 'alex turner', 'lizzy grant', '2k14 grunge', 'culture', 'the neighbourhood', 'old tumblr', 'tumblr grunge', 'tumblrgirl', '2014 revival', '2014 tumblr grunge', 'grunge aesthetic', 'matty healy', 'music', 'vintage americana', 'vinylrecords', 'london']",new vinyl purchase,0
